current_date,Time,Temperature,Dew Point,Humidity,Wind speed,Wind Gust,Pressure,Precip
20230130,04:51,46,33,61%,8mph,0mph,30.13in,0in
20230130,05:51,45,33,63%,3mph,0mph,30.14in,0in
20230130,06:51,45,33,63%,7mph,0mph,30.13in,0in
20230130,07:51,43,33,68%,0mph,0mph,30.16in,0in
20230130,08:51,45,34,65%,0mph,0mph,30.14in,0in
20230130,09:51,45,35,68%,5mph,0mph,30.17in,0in
20230130,10:51,47,35,63%,3mph,0mph,30.18in,0in
20230130,11:51,51,37,59%,0mph,0mph,30.16in,0in
20230130,12:51,52,35,53%,9mph,0mph,30.13in,0in
20230130,13:51,53,35,50%,5mph,0mph,30.11in,0in
20230130,14:51,53,33,47%,7mph,0mph,30.08in,0in
20230130,15:51,54,34,47%,12mph,0mph,30.06in,0in
20230130,16:51,54,35,49%,12mph,0mph,30.05in,0in
20230130,17:51,51,36,56%,10mph,0mph,30.05in,0in
20230130,18:51,48,36,63%,9mph,0mph,30.07in,0in
20230130,19:51,48,37,66%,9mph,0mph,30.08in,0in
20230130,20:51,49,38,66%,9mph,0mph,30.04in,0in
20230130,21:51,49,37,64%,7mph,0mph,30.05in,0in
20230130,22:51,50,37,61%,7mph,0mph,30.04in,0in
20230130,23:51,49,37,64%,7mph,0mph,30.04in,0in
20230130,00:51,49,37,64%,5mph,0mph,30.04in,0in
20230131,01:51,50,37,61%,7mph,0mph,30.03in,0in
20230131,02:51,48,37,66%,0mph,0mph,30.02in,0.0in
20230131,03:51,41,34,76%,10mph,0mph,30.05in,0in
20230131,04:51,38,31,76%,12mph,0mph,30.07in,0in
20230131,05:51,38,30,73%,10mph,0mph,30.09in,0in
20230131,06:51,36,30,79%,9mph,0mph,30.11in,0.0in
20230131,07:51,35,30,82%,9mph,0mph,30.14in,0.02in
20230131,08:51,34,29,82%,7mph,0mph,30.17in,0.02in
20230131,09:51,34,30,85%,6mph,0mph,30.19in,0.01in
20230131,10:51,36,30,79%,9mph,0mph,30.21in,0.0in
20230131,11:51,36,28,73%,6mph,0mph,30.21in,0in
20230131,12:51,37,26,65%,8mph,0mph,30.2in,0in
20230131,13:51,38,24,57%,12mph,18mph,30.17in,0in
20230131,14:51,39,23,53%,10mph,0mph,30.16in,0.0in
20230131,15:51,38,19,47%,16mph,0mph,30.17in,0.0in
20230131,16:51,38,18,44%,10mph,0mph,30.17in,0in
20230131,17:51,38,16,41%,8mph,0mph,30.18in,0in
20230131,18:51,38,12,35%,6mph,0mph,30.18in,0in
20230131,19:51,38,9,30%,6mph,0mph,30.19in,0in
20230131,20:51,36,19,50%,15mph,0mph,30.2in,0in
20230131,21:51,35,18,50%,9mph,0mph,30.22in,0in
20230131,22:51,33,15,48%,13mph,0mph,30.21in,0in
20230131,23:51,32,15,50%,12mph,0mph,30.21in,0in
20230131,00:51,31,14,50%,10mph,0mph,30.2in,0in
20230201,01:51,31,13,47%,8mph,0mph,30.19in,0in
20230201,02:51,31,14,50%,9mph,0mph,30.19in,0in
20230201,03:51,30,13,49%,9mph,0mph,30.2in,0in
20230201,04:51,29,16,58%,8mph,0mph,30.2in,0.0in
20230201,05:51,26,18,71%,10mph,0mph,30.21in,0.01in
20230201,06:51,26,20,78%,8mph,0mph,30.21in,0.01in
20230201,07:51,27,21,78%,8mph,0mph,30.24in,0.0in
20230201,08:51,28,19,69%,6mph,0mph,30.25in,0in
20230201,09:51,28,18,66%,7mph,0mph,30.25in,0in
20230201,10:51,30,18,61%,6mph,0mph,30.27in,0in
20230201,11:51,33,19,56%,5mph,0mph,30.26in,0in
20230201,12:51,33,17,52%,7mph,0mph,30.25in,0in
20230201,13:51,35,15,44%,6mph,0mph,30.22in,0in
20230201,14:51,37,12,36%,8mph,0mph,30.2in,0in
20230201,15:51,38,10,32%,9mph,0mph,30.19in,0in
20230201,16:51,38,8,29%,13mph,0mph,30.19in,0in
20230201,17:51,38,8,29%,9mph,0mph,30.21in,0in
20230201,18:51,37,9,31%,12mph,0mph,30.22in,0in
20230201,19:51,35,7,31%,15mph,0mph,30.24in,0in
20230201,20:51,34,7,32%,13mph,0mph,30.24in,0in
20230201,21:51,33,8,35%,13mph,0mph,30.26in,0in
20230201,22:51,32,10,40%,13mph,0mph,30.26in,0in
20230201,23:51,32,9,38%,10mph,0mph,30.27in,0in
20230201,00:51,32,9,38%,8mph,0mph,30.29in,0in
20230202,01:51,31,9,40%,9mph,0mph,30.27in,0in
20230202,02:51,31,8,38%,9mph,0mph,30.25in,0in
20230202,03:51,31,8,38%,7mph,0mph,30.25in,0in
20230202,04:51,31,8,38%,3mph,0mph,30.24in,0in
20230202,05:51,31,9,40%,7mph,0mph,30.23in,0in
20230202,06:51,30,8,40%,0mph,0mph,30.24in,0in
20230202,07:51,29,9,43%,0mph,0mph,30.23in,0in
20230202,08:51,30,11,45%,5mph,0mph,30.22in,0in
20230202,09:51,32,11,42%,7mph,0mph,30.22in,0in
20230202,10:51,34,12,40%,8mph,0mph,30.2in,0in
20230202,11:51,36,9,33%,10mph,0mph,30.19in,0in
20230202,12:51,37,7,29%,13mph,0mph,30.15in,0in
20230202,13:51,38,5,25%,12mph,0mph,30.08in,0in
20230202,14:51,38,6,27%,12mph,0mph,30.03in,0in
20230202,15:51,40,8,27%,13mph,20mph,30.0in,0in
20230202,16:51,39,8,28%,13mph,0mph,29.97in,0in
20230202,17:51,39,8,28%,10mph,0mph,29.95in,0in
20230202,18:51,38,7,28%,14mph,0mph,29.93in,0in
20230202,19:51,38,9,30%,15mph,22mph,29.91in,0in
20230202,20:51,38,11,33%,10mph,0mph,29.88in,0in
20230202,21:51,37,13,37%,14mph,0mph,29.87in,0in
20230202,22:51,36,16,44%,12mph,0mph,29.84in,0in
20230202,23:51,36,17,46%,12mph,20mph,29.82in,0in
20230202,00:51,36,18,48%,17mph,25mph,29.81in,0in
20230203,01:51,36,19,50%,16mph,0mph,29.77in,0in
20230203,02:51,35,18,50%,15mph,0mph,29.76in,0in
20230203,03:51,36,17,46%,16mph,22mph,29.74in,0in
20230203,04:51,36,16,44%,18mph,26mph,29.75in,0in
20230203,05:51,33,17,52%,29mph,36mph,29.78in,0in
20230203,06:51,30,14,51%,23mph,32mph,29.83in,0in
20230203,07:51,28,10,47%,24mph,36mph,29.87in,0in
20230203,08:51,26,4,39%,28mph,36mph,29.92in,0in
20230203,09:51,24,5,44%,22mph,33mph,29.97in,0in
20230203,10:51,23,2,40%,23mph,37mph,30.0in,0in
20230203,11:51,24,1,37%,23mph,37mph,30.0in,0in
20230203,12:51,24,0,35%,26mph,43mph,30.01in,0in
20230203,13:51,23,0,37%,29mph,40mph,30.0in,0in
20230203,14:51,22,-1,37%,30mph,36mph,30.02in,0in
20230203,15:51,22,-4,32%,32mph,43mph,30.04in,0in
20230203,16:51,21,0,40%,28mph,38mph,30.07in,0in
20230203,17:51,20,-3,37%,28mph,46mph,30.12in,0in
20230203,18:51,18,-6,35%,33mph,46mph,30.16in,0in
20230203,19:51,16,-7,36%,28mph,43mph,30.21in,0in
20230203,20:51,15,-4,43%,26mph,44mph,30.25in,0in
20230203,21:51,15,-4,43%,24mph,36mph,30.27in,0in
20230203,22:51,13,-6,43%,30mph,40mph,30.3in,0in
20230203,23:51,13,-5,45%,28mph,40mph,30.32in,0in
20230203,00:51,13,-4,47%,23mph,39mph,30.36in,0in
20230204,01:51,11,-4,51%,25mph,33mph,30.41in,0in
20230204,02:51,11,-5,49%,24mph,33mph,30.45in,0in
20230204,03:51,9,-7,48%,29mph,40mph,30.47in,0in
20230204,04:51,7,-10,46%,17mph,29mph,30.49in,0in
20230204,05:51,6,-11,45%,21mph,33mph,30.52in,0in
20230204,06:51,5,-12,46%,20mph,0mph,30.56in,0in
20230204,07:51,5,-12,46%,21mph,0mph,30.59in,0in
20230204,08:51,6,-8,53%,18mph,24mph,30.62in,0in
20230204,09:51,7,-7,53%,22mph,29mph,30.64in,0in
20230204,10:51,9,-7,48%,23mph,26mph,30.65in,0in
20230204,11:51,11,-10,39%,13mph,0mph,30.64in,0in
20230204,12:51,14,-12,31%,10mph,18mph,30.6in,0in
20230204,13:51,16,-12,28%,6mph,0mph,30.57in,0in
20230204,14:51,19,-12,25%,6mph,0mph,30.53in,0in
20230204,15:51,20,-13,23%,8mph,0mph,30.51in,0in
20230204,16:51,22,-12,22%,9mph,0mph,30.5in,0in
20230204,17:51,22,-7,28%,12mph,0mph,30.49in,0in
20230204,18:51,23,-3,32%,8mph,0mph,30.48in,0in
20230204,19:51,24,-3,31%,9mph,0mph,30.48in,0in
20230204,20:51,25,0,34%,10mph,0mph,30.45in,0in
20230204,21:51,25,1,36%,15mph,22mph,30.45in,0in
20230204,22:51,25,4,41%,10mph,21mph,30.45in,0in
20230204,23:51,26,9,49%,12mph,0mph,30.43in,0in
20230204,00:51,26,8,47%,10mph,0mph,30.4in,0in
20230205,01:51,27,9,47%,14mph,0mph,30.38in,0in
20230205,02:51,28,12,51%,10mph,0mph,30.35in,0in
20230205,03:51,29,14,54%,12mph,0mph,30.32in,0in
20230205,04:51,30,15,54%,9mph,0mph,30.3in,0in
20230205,05:51,30,16,56%,10mph,0mph,30.29in,0in
20230205,06:51,30,16,56%,9mph,0mph,30.28in,0in
20230205,07:51,31,16,54%,9mph,0mph,30.27in,0in
20230205,08:51,32,17,54%,8mph,0mph,30.26in,0in
20230205,09:51,34,16,48%,12mph,0mph,30.24in,0in
20230205,10:51,36,17,46%,8mph,0mph,30.23in,0in
20230205,11:51,39,17,41%,9mph,0mph,30.2in,0in
20230205,12:51,41,17,38%,10mph,0mph,30.15in,0in
20230205,13:51,44,18,35%,7mph,0mph,30.11in,0in
20230205,14:51,45,19,36%,14mph,0mph,30.06in,0in
20230205,15:51,45,26,48%,12mph,0mph,30.05in,0in
20230205,16:51,46,26,46%,7mph,0mph,30.03in,0in
20230205,17:51,44,30,58%,7mph,0mph,30.01in,0in
20230205,18:51,43,31,62%,6mph,0mph,30.0in,0in
20230205,19:51,42,31,65%,0mph,0mph,30.01in,0in
20230205,20:51,41,32,70%,0mph,0mph,30.01in,0in
20230205,21:51,43,31,62%,3mph,0mph,30.0in,0in
20230205,22:51,46,28,50%,3mph,0mph,29.99in,0in
20230205,23:51,42,29,60%,6mph,0mph,29.98in,0in
20230205,00:51,42,29,60%,8mph,0mph,29.98in,0in
20230206,01:51,42,30,62%,5mph,0mph,29.96in,0in
20230206,02:51,42,30,62%,3mph,0mph,29.93in,0in
20230206,03:51,42,30,62%,0mph,0mph,29.91in,0in
20230206,04:51,37,29,73%,0mph,0mph,29.9in,0in
20230206,05:51,37,30,76%,6mph,0mph,29.91in,0in
20230206,06:51,35,30,82%,8mph,0mph,29.92in,0in
20230206,07:51,37,32,82%,0mph,0mph,29.94in,0in
20230206,08:51,38,33,83%,0mph,0mph,29.94in,0in
20230206,09:51,44,29,55%,10mph,0mph,29.94in,0in
20230206,10:51,47,25,42%,10mph,0mph,29.96in,0in
20230206,11:51,48,25,41%,10mph,0mph,29.98in,0in
20230206,12:51,49,28,44%,22mph,30mph,29.97in,0in
20230206,13:51,50,28,43%,21mph,25mph,29.96in,0in
20230206,14:51,48,28,46%,17mph,32mph,29.96in,0in
20230206,15:51,47,27,46%,20mph,31mph,29.97in,0in
20230206,16:51,45,27,49%,18mph,30mph,30.01in,0in
20230206,17:51,45,27,49%,17mph,29mph,30.05in,0in
20230206,18:51,44,27,51%,15mph,0mph,30.08in,0in
20230206,19:51,42,27,55%,13mph,26mph,30.11in,0in
20230206,20:51,41,27,57%,9mph,0mph,30.14in,0in
20230206,21:51,40,26,58%,15mph,20mph,30.16in,0in
20230206,22:51,37,24,59%,8mph,0mph,30.2in,0in
20230206,23:51,36,23,59%,9mph,0mph,30.22in,0in
20230206,00:51,35,22,59%,9mph,0mph,30.24in,0in
20230207,01:51,34,21,59%,12mph,0mph,30.28in,0in
20230207,02:51,33,20,59%,7mph,0mph,30.28in,0in
20230207,03:51,32,19,59%,8mph,0mph,30.26in,0in
20230207,04:51,32,16,52%,8mph,0mph,30.29in,0in
20230207,05:51,31,15,52%,7mph,0mph,30.3in,0in
20230207,06:51,31,16,54%,8mph,0mph,30.32in,0in
20230207,07:51,30,17,59%,5mph,0mph,30.34in,0in
20230207,08:51,31,15,52%,5mph,0mph,30.36in,0in
20230207,09:51,32,12,44%,8mph,0mph,30.37in,0in
20230207,10:51,34,14,44%,9mph,0mph,30.35in,0in
20230207,11:51,36,15,43%,8mph,0mph,30.35in,0in
20230207,12:51,38,14,38%,3mph,0mph,30.34in,0in
20230207,13:51,38,18,44%,12mph,0mph,30.29in,0in
20230207,14:51,38,22,53%,12mph,0mph,30.26in,0in
20230207,15:51,38,24,57%,14mph,0mph,30.21in,0in
20230207,16:51,39,27,62%,14mph,0mph,30.21in,0in
20230207,17:51,41,29,62%,10mph,0mph,30.21in,0in
20230207,18:51,40,29,65%,15mph,0mph,30.17in,0in
20230207,19:51,41,30,65%,9mph,0mph,30.17in,0in
20230207,20:51,42,30,62%,12mph,0mph,30.14in,0in
20230207,21:51,42,30,62%,10mph,0mph,30.15in,0in
20230207,22:51,41,31,67%,9mph,0mph,30.15in,0.0in
20230207,23:51,41,33,73%,7mph,0mph,30.12in,0.01in
20230207,00:51,41,33,73%,7mph,0mph,30.1in,0.0in
20230208,01:51,41,33,73%,9mph,0mph,30.07in,0.0in
20230208,02:51,41,33,73%,8mph,0mph,30.06in,0in
20230208,03:51,41,32,70%,7mph,0mph,30.06in,0in
20230208,04:51,40,32,73%,6mph,0mph,30.05in,0in
20230208,05:51,40,31,70%,3mph,0mph,30.07in,0in
20230208,06:51,41,31,67%,14mph,0mph,30.08in,0in
20230208,07:51,39,31,73%,3mph,0mph,30.1in,0in
20230208,08:51,42,32,67%,12mph,0mph,30.12in,0in
20230208,09:51,45,32,60%,17mph,0mph,30.15in,0in
20230208,10:51,45,30,56%,17mph,29mph,30.17in,0in
20230208,11:51,46,27,47%,20mph,32mph,30.2in,0in
20230208,12:51,48,26,42%,16mph,0mph,30.19in,0in
20230208,13:51,49,26,41%,12mph,0mph,30.18in,0in
20230208,14:51,50,26,39%,9mph,0mph,30.16in,0in
20230208,15:51,51,26,38%,9mph,18mph,30.17in,0in
20230208,16:51,53,23,31%,14mph,0mph,30.19in,0in
20230208,17:51,52,23,32%,6mph,0mph,30.21in,0in
20230208,18:51,51,24,35%,10mph,0mph,30.23in,0in
20230208,19:51,50,25,38%,7mph,0mph,30.24in,0in
20230208,20:51,48,25,41%,8mph,0mph,30.24in,0in
20230208,21:51,47,26,44%,8mph,0mph,30.26in,0in
20230208,22:51,47,26,44%,8mph,0mph,30.28in,0in
20230208,23:51,48,22,36%,3mph,0mph,30.28in,0in
20230208,00:51,46,22,39%,3mph,0mph,30.29in,0in
20230209,01:51,43,27,53%,0mph,0mph,30.28in,0in
20230209,02:51,45,25,46%,3mph,0mph,30.28in,0in
20230209,03:51,41,25,53%,3mph,0mph,30.25in,0in
20230209,04:51,41,26,55%,0mph,0mph,30.26in,0in
20230209,05:51,38,25,60%,0mph,0mph,30.25in,0in
20230209,06:51,36,28,73%,5mph,0mph,30.26in,0in
20230209,07:51,41,31,67%,6mph,0mph,30.28in,0in
20230209,08:51,43,30,60%,5mph,0mph,30.29in,0in
20230209,09:51,43,31,62%,5mph,0mph,30.28in,0in
20230209,10:51,40,32,73%,9mph,0mph,30.26in,0in
20230209,11:51,40,33,77%,9mph,0mph,30.24in,0in
20230209,12:51,41,34,76%,10mph,0mph,30.19in,0in
20230209,13:51,43,35,74%,9mph,0mph,30.13in,0in
20230209,14:51,51,38,61%,9mph,0mph,30.1in,0in
20230209,15:51,51,40,66%,10mph,0mph,30.06in,0in
20230209,16:51,52,41,66%,10mph,0mph,30.04in,0in
20230209,17:51,53,43,69%,9mph,18mph,29.99in,0in
20230209,18:51,51,44,77%,14mph,17mph,29.96in,0in
20230209,19:51,50,45,83%,12mph,0mph,29.94in,0in
20230209,20:51,51,45,80%,12mph,0mph,29.91in,0in
20230209,21:51,52,46,80%,13mph,0mph,29.88in,0in
20230209,22:51,51,45,80%,9mph,0mph,29.84in,0in
20230209,23:51,50,44,80%,8mph,0mph,29.8in,0in
20230209,00:51,49,43,80%,5mph,0mph,29.78in,0in
20230210,01:51,48,42,80%,3mph,0mph,29.75in,0in
20230210,02:51,46,41,83%,0mph,0mph,29.74in,0in
20230210,03:51,50,44,80%,7mph,0mph,29.73in,0in
20230210,04:51,53,46,77%,8mph,0mph,29.72in,0in
20230210,05:51,57,50,77%,12mph,0mph,29.72in,0in
20230210,06:51,59,51,75%,13mph,21mph,29.74in,0in
20230210,07:51,60,51,72%,13mph,0mph,29.76in,0in
20230210,08:51,57,43,59%,17mph,28mph,29.8in,0in
20230210,09:51,56,36,47%,21mph,30mph,29.84in,0in
20230210,10:51,57,32,39%,20mph,33mph,29.85in,0in
20230210,11:51,57,30,36%,25mph,31mph,29.86in,0in
20230210,12:51,58,29,33%,16mph,30mph,29.85in,0in
20230210,13:51,58,28,32%,20mph,29mph,29.84in,0in
20230210,14:51,57,27,32%,16mph,32mph,29.85in,0in
20230210,15:51,58,26,30%,22mph,28mph,29.86in,0in
20230210,16:51,58,26,30%,20mph,29mph,29.88in,0in
20230210,17:51,55,27,34%,21mph,28mph,29.91in,0in
20230210,18:51,52,28,40%,15mph,0mph,29.95in,0in
20230210,19:51,50,28,43%,13mph,0mph,29.98in,0in
20230210,20:51,48,29,48%,14mph,23mph,29.99in,0in
20230210,21:51,48,28,46%,14mph,0mph,30.02in,0in
20230210,22:51,49,28,44%,12mph,0mph,30.01in,0in
20230210,23:51,47,27,46%,16mph,28mph,30.02in,0in
20230210,00:51,46,27,47%,14mph,23mph,29.99in,0in
20230211,01:51,46,27,47%,17mph,26mph,30.02in,0in
20230211,02:51,43,23,45%,23mph,35mph,30.04in,0in
20230211,03:51,42,21,43%,20mph,31mph,30.06in,0in
20230211,04:51,41,21,45%,18mph,0mph,30.08in,0in
20230211,05:51,40,20,45%,24mph,33mph,30.09in,0in
20230211,06:51,38,18,44%,20mph,31mph,30.13in,0in
20230211,07:51,37,18,46%,17mph,26mph,30.18in,0in
20230211,08:51,37,16,42%,18mph,22mph,30.23in,0in
20230211,09:51,38,17,43%,20mph,25mph,30.24in,0in
20230211,10:51,39,17,41%,20mph,0mph,30.26in,0in
20230211,11:51,41,17,38%,15mph,23mph,30.26in,0in
20230211,12:51,42,17,37%,15mph,23mph,30.26in,0in
20230211,13:51,43,18,37%,14mph,0mph,30.27in,0in
20230211,14:51,44,19,37%,12mph,0mph,30.25in,0in
20230211,15:51,45,18,34%,10mph,0mph,30.25in,0in
20230211,16:51,44,18,35%,9mph,0mph,30.26in,0in
20230211,17:51,43,19,38%,9mph,0mph,30.26in,0in
20230211,18:51,43,19,38%,9mph,0mph,30.25in,0in
20230211,19:51,42,18,38%,9mph,0mph,30.27in,0in
20230211,20:51,41,19,41%,0mph,0mph,30.27in,0in
20230211,21:51,41,18,40%,0mph,0mph,30.3in,0in
20230211,22:51,40,21,47%,0mph,0mph,30.28in,0in
20230211,23:51,39,20,46%,0mph,0mph,30.27in,0in
20230211,00:51,38,23,55%,3mph,0mph,30.23in,0in
20230212,01:51,39,26,60%,6mph,0mph,30.23in,0in
20230212,02:51,40,26,58%,7mph,0mph,30.21in,0in
20230212,03:51,39,24,55%,6mph,0mph,30.19in,0in
20230212,04:51,40,19,43%,6mph,0mph,30.18in,0in
20230212,05:51,39,20,46%,7mph,0mph,30.17in,0in
20230212,06:51,39,20,46%,8mph,0mph,30.16in,0in
20230212,07:51,40,20,45%,5mph,0mph,30.16in,0in
20230212,08:51,41,20,43%,0mph,0mph,30.15in,0in
20230212,09:51,41,22,47%,3mph,0mph,30.14in,0in
20230212,10:51,44,21,40%,3mph,0mph,30.12in,0in
20230212,11:51,45,20,37%,0mph,0mph,30.08in,0in
20230212,12:51,46,20,35%,0mph,0mph,30.05in,0in
20230212,13:51,46,20,35%,6mph,0mph,30.01in,0in
20230212,14:51,47,18,32%,7mph,0mph,29.99in,0in
20230212,15:51,46,20,35%,7mph,0mph,29.95in,0in
20230212,16:51,47,21,36%,0mph,0mph,29.93in,0in
20230212,17:51,45,21,39%,7mph,0mph,29.92in,0in
20230212,18:51,45,21,39%,8mph,0mph,29.9in,0in
20230212,19:51,44,23,43%,10mph,0mph,29.86in,0in
20230212,20:51,43,25,49%,10mph,0mph,29.84in,0in
20230212,21:51,41,28,60%,13mph,0mph,29.84in,0in
20230212,22:51,43,28,56%,14mph,0mph,29.79in,0in
20230212,23:51,40,27,60%,13mph,0mph,29.74in,0.01in
20230212,00:51,41,26,55%,13mph,0mph,29.71in,0.01in
20230213,01:51,41,25,53%,15mph,0mph,29.67in,0.0in
20230213,02:51,41,27,57%,10mph,0mph,29.64in,0in
20230213,03:51,43,21,42%,15mph,0mph,29.62in,0in
20230213,04:51,44,17,34%,14mph,0mph,29.6in,0in
20230213,05:51,43,18,37%,12mph,0mph,29.6in,0in
20230213,06:51,42,16,35%,14mph,0mph,29.6in,0in
20230213,07:51,42,17,37%,12mph,0mph,29.62in,0in
20230213,08:51,41,17,38%,9mph,0mph,29.63in,0in
20230213,09:51,43,18,37%,12mph,20mph,29.63in,0in
20230213,10:51,46,19,34%,7mph,0mph,29.63in,0in
20230213,11:51,46,21,37%,12mph,0mph,29.64in,0in
20230213,12:51,49,19,31%,6mph,0mph,29.62in,0in
20230213,13:51,52,18,26%,6mph,0mph,29.59in,0in
20230213,14:51,54,12,19%,10mph,0mph,29.55in,0in
20230213,15:51,56,15,20%,5mph,0mph,29.53in,0in
20230213,16:51,57,9,15%,9mph,0mph,29.52in,0in
20230213,17:51,57,11,16%,12mph,0mph,29.51in,0in
20230213,18:51,56,11,17%,10mph,0mph,29.53in,0in
20230213,19:51,55,6,14%,17mph,26mph,29.54in,0in
20230213,20:51,53,9,17%,18mph,28mph,29.57in,0in
20230213,21:51,53,9,17%,16mph,24mph,29.57in,0in
20230213,22:51,52,12,20%,10mph,0mph,29.6in,0in
20230213,23:51,50,13,23%,15mph,0mph,29.61in,0in
20230213,00:51,49,18,29%,17mph,22mph,29.65in,0in
20230214,01:51,48,21,34%,20mph,0mph,29.69in,0in
20230214,02:51,47,24,41%,20mph,26mph,29.73in,0in
20230214,03:51,46,24,42%,20mph,26mph,29.76in,0in
20230214,04:51,44,24,45%,18mph,29mph,29.8in,0in
20230214,05:51,43,24,47%,14mph,23mph,29.84in,0in
20230214,06:51,42,23,47%,22mph,31mph,29.86in,0in
20230214,07:51,42,22,45%,14mph,0mph,29.92in,0in
20230214,08:51,42,23,47%,17mph,0mph,29.95in,0in
20230214,09:51,43,22,43%,12mph,23mph,29.99in,0in
20230214,10:51,45,22,40%,12mph,0mph,30.02in,0in
20230214,11:51,47,21,36%,12mph,17mph,30.05in,0in
20230214,12:51,49,20,32%,13mph,17mph,30.05in,0in
20230214,13:51,50,20,31%,10mph,0mph,30.04in,0in
20230214,14:51,52,20,28%,8mph,0mph,30.03in,0in
20230214,15:51,53,19,26%,6mph,0mph,30.05in,0in
20230214,16:51,54,17,23%,9mph,0mph,30.05in,0in
20230214,17:51,54,17,23%,8mph,0mph,30.08in,0in
20230214,18:51,52,18,26%,3mph,0mph,30.1in,0in
20230214,19:51,53,17,24%,7mph,0mph,30.14in,0in
20230214,20:51,49,25,39%,9mph,0mph,30.15in,0in
20230214,21:51,47,30,52%,8mph,0mph,30.16in,0in
20230214,22:51,48,28,46%,6mph,0mph,30.16in,0in
20230214,23:51,46,30,54%,9mph,0mph,30.15in,0in
20230214,00:51,46,28,50%,8mph,0mph,30.15in,0in
20230215,01:51,46,27,47%,5mph,0mph,30.14in,0in
20230215,02:51,46,27,47%,6mph,0mph,30.15in,0in
20230215,03:51,46,28,50%,7mph,0mph,30.13in,0in
20230215,04:51,47,23,39%,7mph,0mph,30.16in,0in
20230215,05:51,47,24,41%,8mph,0mph,30.14in,0in
20230215,06:51,46,26,46%,10mph,0mph,30.14in,0.0in
20230215,07:51,47,32,56%,12mph,18mph,30.14in,0in
20230215,08:51,48,36,63%,14mph,20mph,30.12in,0in
20230215,09:51,48,36,63%,16mph,23mph,30.1in,0in
20230215,10:51,52,39,61%,20mph,0mph,30.07in,0in
20230215,11:51,54,38,55%,21mph,31mph,30.04in,0in
20230215,12:51,57,39,51%,16mph,23mph,30.0in,0in
20230215,13:51,56,41,57%,20mph,25mph,29.93in,0in
20230215,14:51,59,42,53%,15mph,24mph,29.87in,0in
20230215,15:51,58,42,56%,14mph,0mph,29.85in,0in
20230215,16:51,59,42,53%,10mph,0mph,29.84in,0in
20230215,17:51,57,41,55%,10mph,0mph,29.84in,0in
20230215,18:51,61,40,46%,14mph,21mph,29.85in,0in
20230215,19:51,63,37,38%,18mph,31mph,29.87in,0in
20230215,20:51,62,38,41%,14mph,0mph,29.89in,0in
20230215,21:51,61,39,44%,15mph,22mph,29.9in,0in
20230215,22:51,60,39,46%,13mph,18mph,29.91in,0in
20230215,23:51,61,39,44%,13mph,21mph,29.91in,0in
20230215,00:51,59,39,48%,10mph,0mph,29.92in,0in
20230216,01:51,61,39,44%,16mph,24mph,29.91in,0in
20230216,02:51,61,39,44%,16mph,23mph,29.93in,0in
20230216,03:51,60,38,44%,15mph,0mph,29.93in,0in
20230216,04:51,60,38,44%,13mph,0mph,29.94in,0in
20230216,05:51,60,38,44%,12mph,21mph,29.95in,0in
20230216,06:51,59,38,46%,6mph,0mph,29.98in,0in
20230216,07:51,57,39,51%,9mph,0mph,29.98in,0in
20230216,08:51,58,39,49%,0mph,0mph,29.99in,0in
20230216,09:51,63,38,40%,0mph,0mph,29.99in,0in
20230216,10:51,60,38,44%,7mph,0mph,30.0in,0in
20230216,11:51,64,37,37%,3mph,0mph,30.0in,0in
20230216,12:51,66,38,36%,0mph,0mph,29.99in,0in
20230216,13:51,68,38,33%,3mph,0mph,29.95in,0in
20230216,14:51,67,39,36%,6mph,0mph,29.92in,0in
20230216,15:51,65,42,43%,6mph,0mph,29.92in,0.0in
20230216,16:51,62,46,56%,12mph,0mph,29.96in,0.02in
20230216,17:51,56,47,72%,7mph,0mph,29.92in,0.03in
20230216,18:51,57,47,69%,5mph,0mph,29.89in,0.0in
20230216,19:51,57,47,69%,7mph,0mph,29.89in,0in
20230216,20:51,56,47,72%,9mph,0mph,29.88in,0in
20230216,21:51,55,48,77%,7mph,0mph,29.86in,0in
20230216,22:51,57,49,74%,8mph,0mph,29.85in,0in
20230216,23:51,57,50,77%,6mph,0mph,29.82in,0in
20230216,00:51,56,50,80%,3mph,0mph,29.79in,0in
20230217,01:51,57,51,81%,8mph,0mph,29.75in,0in
20230217,02:51,56,50,80%,0mph,0mph,29.73in,0in
20230217,03:51,54,49,83%,9mph,0mph,29.68in,0in
20230217,04:51,52,48,86%,6mph,0mph,29.65in,0in
20230217,05:51,53,49,86%,8mph,0mph,29.63in,0in
20230217,06:51,52,48,86%,7mph,0mph,29.63in,0in
20230217,07:51,53,49,86%,7mph,0mph,29.65in,0in
20230217,08:51,58,52,81%,13mph,18mph,29.61in,0.01in
20230217,09:51,59,53,81%,14mph,0mph,29.6in,0.01in
20230217,10:51,59,54,83%,16mph,25mph,29.56in,0.06in
20230217,11:51,59,55,87%,17mph,25mph,29.47in,0.01in
20230217,12:51,60,54,80%,9mph,0mph,29.52in,0.0in
20230217,13:51,61,55,81%,12mph,0mph,29.48in,0.0in
20230217,14:51,51,43,74%,21mph,29mph,29.52in,0.09in
20230217,15:51,51,40,66%,18mph,30mph,29.54in,0.0in
20230217,16:51,46,31,56%,24mph,31mph,29.59in,0.0in
20230217,17:51,43,30,60%,23mph,0mph,29.64in,0.0in
