current_date,Time,Temperature,Dew Point,Humidity,Wind,Wind speed,Wind Gust,Pressure,Precip,Condition
20221006,1:26 AM,60°„F,51°„F,72%,NW,10mph,Nonemph,29.89in,0in,Partly Cloudy
20221006,1:51 AM,59°„F,51°„F,75%,NW,10mph,Nonemph,29.89in,0in,Partly Cloudy
20221006,2:51 AM,58°„F,50°„F,75%,NW,7mph,Nonemph,29.89in,0in,Partly Cloudy
20221006,3:51 AM,58°„F,50°„F,75%,CALM,0mph,Nonemph,29.9in,0in,Partly Cloudy
20221006,4:51 AM,59°„F,50°„F,72%,VAR,3mph,Nonemph,29.91in,0in,Mostly Cloudy
20221006,5:51 AM,58°„F,49°„F,72%,NNW,6mph,Nonemph,29.91in,0in,Partly Cloudy
20221006,6:51 AM,58°„F,49°„F,72%,NW,7mph,Nonemph,29.93in,0in,Fair
20221006,7:51 AM,58°„F,49°„F,72%,NW,6mph,Nonemph,29.95in,0in,Fair
20221006,8:51 AM,59°„F,47°„F,64%,NW,5mph,Nonemph,29.96in,0in,Fair
20221006,9:51 AM,62°„F,47°„F,58%,N,6mph,Nonemph,29.97in,0in,Fair
20221006,10:51 AM,65°„F,45°„F,48%,NNE,9mph,Nonemph,29.96in,0in,Fair
20221006,11:51 AM,68°„F,44°„F,42%,N,6mph,Nonemph,29.96in,0in,Partly Cloudy
20221006,12:51 PM,70°„F,47°„F,44%,WNW,5mph,Nonemph,29.94in,0in,Partly Cloudy
20221006,1:51 PM,71°„F,45°„F,39%,WNW,5mph,Nonemph,29.93in,0in,Partly Cloudy
20221006,2:51 PM,74°„F,42°„F,32%,NNW,3mph,Nonemph,29.92in,0in,Partly Cloudy
20221006,3:51 PM,75°„F,42°„F,31%,NW,6mph,Nonemph,29.92in,0in,Partly Cloudy
20221006,4:51 PM,76°„F,44°„F,32%,CALM,0mph,Nonemph,29.91in,0in,Partly Cloudy
20221006,5:51 PM,74°„F,45°„F,35%,CALM,0mph,Nonemph,29.91in,0in,Partly Cloudy
20221006,6:51 PM,72°„F,46°„F,40%,CALM,0mph,Nonemph,29.92in,0in,Partly Cloudy
20221006,7:51 PM,71°„F,45°„F,39%,CALM,0mph,Nonemph,29.93in,0in,Partly Cloudy
20221006,8:51 PM,70°„F,45°„F,41%,CALM,0mph,Nonemph,29.93in,0in,Partly Cloudy
20221006,9:51 PM,66°„F,48°„F,52%,CALM,0mph,Nonemph,29.94in,0in,Partly Cloudy
20221006,10:51 PM,65°„F,50°„F,58%,SSW,3mph,Nonemph,29.94in,0in,Mostly Cloudy
20221006,11:51 PM,65°„F,51°„F,61%,S,5mph,Nonemph,29.93in,0in,Mostly Cloudy
20221007,12:51 AM,65°„F,50°„F,58%,S,3mph,Nonemph,29.92in,0in,Mostly Cloudy
20221007,1:51 AM,65°„F,50°„F,58%,CALM,0mph,Nonemph,29.92in,0in,Mostly Cloudy
20221007,2:51 AM,64°„F,50°„F,60%,CALM,0mph,Nonemph,29.92in,0.0in,Mostly Cloudy
20221007,3:51 AM,62°„F,51°„F,67%,SSW,5mph,Nonemph,29.9in,0in,Partly Cloudy
20221007,4:51 AM,61°„F,52°„F,72%,WNW,6mph,Nonemph,29.92in,0in,Partly Cloudy
20221007,5:51 AM,63°„F,53°„F,70%,CALM,0mph,Nonemph,29.92in,0in,Fair
20221007,6:51 AM,61°„F,52°„F,72%,CALM,0mph,Nonemph,29.92in,0in,Fair
20221007,7:51 AM,64°„F,52°„F,65%,W,5mph,Nonemph,29.93in,0in,Partly Cloudy
20221007,8:51 AM,65°„F,52°„F,63%,WNW,6mph,Nonemph,29.95in,0in,Partly Cloudy
20221007,9:51 AM,68°„F,51°„F,55%,WNW,6mph,Nonemph,29.95in,0in,Partly Cloudy
20221007,10:51 AM,69°„F,50°„F,51%,NW,5mph,Nonemph,29.94in,0in,Partly Cloudy
20221007,11:51 AM,72°„F,48°„F,43%,W,6mph,Nonemph,29.94in,0in,Fair
20221007,12:51 PM,75°„F,47°„F,37%,WSW,8mph,Nonemph,29.93in,0in,Fair
20221007,1:51 PM,77°„F,46°„F,33%,W,13mph,Nonemph,29.9in,0in,Fair
20221007,2:51 PM,78°„F,46°„F,32%,W,9mph,Nonemph,29.89in,0in,Fair
20221007,3:51 PM,77°„F,46°„F,33%,WSW,12mph,18mph,29.88in,0in,Fair
20221007,4:51 PM,77°„F,45°„F,32%,WSW,14mph,Nonemph,29.89in,0in,Partly Cloudy
20221007,5:51 PM,75°„F,47°„F,37%,W,15mph,Nonemph,29.9in,0in,Mostly Cloudy
20221007,6:51 PM,71°„F,52°„F,51%,NW,12mph,Nonemph,29.93in,0in,Mostly Cloudy
20221007,7:51 PM,69°„F,52°„F,54%,NNW,15mph,Nonemph,29.95in,0in,Mostly Cloudy
20221007,8:51 PM,66°„F,51°„F,59%,NNW,14mph,Nonemph,29.97in,0in,Mostly Cloudy
20221007,9:51 PM,64°„F,50°„F,60%,NW,18mph,Nonemph,30.0in,0in,Mostly Cloudy
20221007,10:51 PM,62°„F,45°„F,53%,NW,18mph,Nonemph,30.02in,0in,Cloudy
20221007,11:51 PM,60°„F,44°„F,55%,NNW,12mph,Nonemph,30.04in,0.0in,Cloudy
20221008,12:51 AM,59°„F,43°„F,55%,NW,15mph,23mph,30.04in,0in,Cloudy
20221008,1:51 AM,57°„F,42°„F,57%,NW,21mph,Nonemph,30.06in,0in,Cloudy / Windy
20221008,2:51 AM,56°„F,40°„F,55%,NW,13mph,23mph,30.07in,0in,Cloudy
20221008,3:51 AM,52°„F,38°„F,59%,WNW,16mph,Nonemph,30.09in,0.0in,Light Rain
20221008,4:51 AM,51°„F,39°„F,63%,NW,8mph,Nonemph,30.09in,0.02in,Mostly Cloudy
20221008,5:51 AM,52°„F,38°„F,59%,NNW,16mph,Nonemph,30.1in,0.0in,Cloudy
20221008,6:51 AM,51°„F,38°„F,61%,NW,10mph,Nonemph,30.12in,0in,Mostly Cloudy
20221008,7:51 AM,51°„F,38°„F,61%,NNW,14mph,Nonemph,30.13in,0in,Partly Cloudy
20221008,8:51 AM,52°„F,38°„F,59%,NNW,8mph,Nonemph,30.15in,0in,Fair
20221008,9:51 AM,53°„F,38°„F,57%,N,12mph,Nonemph,30.16in,0in,Mostly Cloudy
20221008,10:51 AM,55°„F,36°„F,49%,NNW,9mph,Nonemph,30.15in,0in,Mostly Cloudy
20221008,11:51 AM,55°„F,36°„F,49%,WNW,13mph,Nonemph,30.15in,0in,Mostly Cloudy
20221008,12:51 PM,56°„F,36°„F,47%,NW,9mph,Nonemph,30.13in,0in,Mostly Cloudy
20221008,1:51 PM,58°„F,36°„F,44%,WNW,13mph,16mph,30.11in,0in,Mostly Cloudy
20221008,2:51 PM,58°„F,35°„F,42%,NW,12mph,Nonemph,30.09in,0in,Partly Cloudy
20221008,3:51 PM,59°„F,34°„F,39%,NNW,15mph,Nonemph,30.08in,0in,Fair
20221008,4:51 PM,59°„F,33°„F,38%,NW,9mph,Nonemph,30.07in,0in,Fair
20221008,5:51 PM,58°„F,33°„F,39%,WNW,16mph,Nonemph,30.09in,0in,Fair
20221008,6:51 PM,56°„F,33°„F,42%,NNW,14mph,Nonemph,30.1in,0in,Fair
20221008,7:51 PM,54°„F,34°„F,47%,NNW,9mph,Nonemph,30.12in,0in,Fair
20221008,8:51 PM,53°„F,33°„F,47%,NNW,8mph,Nonemph,30.13in,0in,Fair
20221008,9:51 PM,52°„F,33°„F,49%,NNW,7mph,Nonemph,30.14in,0in,Fair
20221008,10:51 PM,51°„F,33°„F,50%,N,6mph,Nonemph,30.14in,0in,Fair
20221008,11:51 PM,51°„F,32°„F,48%,WSW,3mph,Nonemph,30.15in,0in,Fair
20221009,12:51 AM,50°„F,33°„F,52%,CALM,0mph,Nonemph,30.16in,0in,Fair
20221009,1:51 AM,50°„F,33°„F,52%,CALM,0mph,Nonemph,30.14in,0in,Fair
20221009,2:51 AM,50°„F,35°„F,57%,CALM,0mph,Nonemph,30.13in,0in,Fair
20221009,3:51 AM,48°„F,35°„F,61%,WNW,9mph,Nonemph,30.13in,0in,Fair
20221009,4:51 AM,48°„F,35°„F,61%,WNW,7mph,Nonemph,30.13in,0in,Fair
20221009,5:51 AM,47°„F,34°„F,61%,CALM,0mph,Nonemph,30.14in,0in,Fair
20221009,6:51 AM,47°„F,34°„F,61%,SW,5mph,Nonemph,30.14in,0in,Fair
20221009,7:51 AM,48°„F,35°„F,61%,SW,6mph,Nonemph,30.14in,0in,Fair
20221009,8:51 AM,51°„F,34°„F,52%,WSW,8mph,Nonemph,30.16in,0in,Partly Cloudy
20221009,9:51 AM,52°„F,34°„F,50%,W,12mph,Nonemph,30.16in,0in,Fair
20221009,10:51 AM,55°„F,34°„F,45%,W,9mph,Nonemph,30.14in,0in,Fair
20221009,11:51 AM,58°„F,33°„F,39%,W,12mph,Nonemph,30.12in,0in,Fair
20221009,12:51 PM,61°„F,33°„F,35%,WNW,14mph,22mph,30.09in,0in,Fair
20221009,12:59 PM,61°„F,32°„F,34%,WSW,15mph,24mph,30.09in,0in,Fair
20221009,1:51 PM,62°„F,33°„F,34%,WSW,12mph,Nonemph,30.07in,0in,Fair
20221009,2:51 PM,63°„F,33°„F,33%,WSW,9mph,20mph,30.06in,0in,Fair
20221009,3:51 PM,63°„F,34°„F,34%,W,14mph,Nonemph,30.06in,0in,Fair
20221009,4:51 PM,63°„F,34°„F,34%,WSW,12mph,Nonemph,30.06in,0in,Fair
20221009,5:51 PM,62°„F,34°„F,35%,WSW,14mph,Nonemph,30.08in,0in,Partly Cloudy
20221009,6:51 PM,62°„F,34°„F,35%,W,12mph,Nonemph,30.09in,0in,Partly Cloudy
20221009,7:51 PM,61°„F,34°„F,36%,W,8mph,Nonemph,30.11in,0in,Fair
20221009,8:51 PM,60°„F,35°„F,39%,W,7mph,Nonemph,30.12in,0in,Fair
20221009,9:51 PM,59°„F,35°„F,41%,WSW,6mph,Nonemph,30.13in,0in,Fair
20221009,10:51 PM,57°„F,36°„F,45%,SW,6mph,Nonemph,30.14in,0in,Fair
20221009,11:51 PM,57°„F,36°„F,45%,SW,7mph,Nonemph,30.14in,0in,Fair
20221010,12:51 AM,57°„F,36°„F,45%,WSW,5mph,Nonemph,30.14in,0in,Fair
20221010,1:51 AM,56°„F,35°„F,45%,SW,6mph,Nonemph,30.15in,0in,Fair
20221010,2:51 AM,55°„F,36°„F,49%,WSW,5mph,Nonemph,30.15in,0in,Fair
20221010,3:51 AM,55°„F,35°„F,47%,SW,5mph,Nonemph,30.14in,0in,Fair
20221010,4:51 AM,54°„F,36°„F,51%,CALM,0mph,Nonemph,30.14in,0in,Partly Cloudy
20221010,5:51 AM,54°„F,37°„F,53%,SSW,5mph,Nonemph,30.16in,0in,Mostly Cloudy
20221010,6:51 AM,54°„F,38°„F,55%,SSW,6mph,Nonemph,30.16in,0in,Mostly Cloudy
20221010,7:51 AM,54°„F,39°„F,57%,SSW,7mph,Nonemph,30.17in,0in,Mostly Cloudy
20221010,8:51 AM,56°„F,39°„F,53%,SSW,3mph,Nonemph,30.19in,0in,Mostly Cloudy
20221010,9:51 AM,60°„F,38°„F,44%,NNW,6mph,Nonemph,30.19in,0in,Mostly Cloudy
20221010,10:51 AM,62°„F,37°„F,39%,NW,6mph,Nonemph,30.19in,0in,Mostly Cloudy
20221010,11:51 AM,65°„F,34°„F,32%,SSW,8mph,Nonemph,30.18in,0in,Mostly Cloudy
20221010,12:51 PM,67°„F,33°„F,28%,SW,10mph,Nonemph,30.18in,0in,Partly Cloudy
20221010,1:51 PM,68°„F,35°„F,30%,WSW,12mph,16mph,30.15in,0in,Partly Cloudy
20221010,2:51 PM,69°„F,34°„F,27%,WSW,13mph,Nonemph,30.13in,0in,Partly Cloudy
20221010,3:51 PM,68°„F,33°„F,27%,SW,6mph,Nonemph,30.13in,0in,Partly Cloudy
20221010,4:51 PM,69°„F,34°„F,27%,W,10mph,23mph,30.13in,0in,Mostly Cloudy
20221010,5:51 PM,68°„F,35°„F,30%,W,12mph,Nonemph,30.14in,0in,Mostly Cloudy
20221010,6:51 PM,67°„F,36°„F,32%,WSW,12mph,Nonemph,30.15in,0in,Mostly Cloudy
20221010,7:51 PM,66°„F,37°„F,34%,SW,8mph,Nonemph,30.17in,0in,Mostly Cloudy
20221010,8:51 PM,64°„F,38°„F,38%,SW,8mph,Nonemph,30.18in,0in,Mostly Cloudy
20221010,9:51 PM,64°„F,38°„F,38%,SW,8mph,Nonemph,30.2in,0in,Partly Cloudy
20221010,10:51 PM,62°„F,38°„F,41%,SW,7mph,Nonemph,30.22in,0in,Fair
20221010,11:51 PM,62°„F,38°„F,41%,SW,8mph,Nonemph,30.22in,0in,Fair
20221011,12:51 AM,61°„F,39°„F,44%,SW,8mph,Nonemph,30.22in,0in,Fair
20221011,1:51 AM,60°„F,39°„F,46%,CALM,0mph,Nonemph,30.23in,0in,Fair
20221011,2:51 AM,58°„F,41°„F,53%,WNW,3mph,Nonemph,30.24in,0in,Fair
20221011,3:51 AM,57°„F,42°„F,57%,WNW,5mph,Nonemph,30.23in,0in,Fair
20221011,4:51 AM,57°„F,43°„F,59%,WNW,5mph,Nonemph,30.25in,0in,Fair
20221011,5:51 AM,55°„F,43°„F,64%,NW,5mph,Nonemph,30.26in,0in,Fair
20221011,6:51 AM,54°„F,44°„F,69%,WNW,6mph,Nonemph,30.28in,0in,Fair
20221011,7:51 AM,55°„F,44°„F,67%,NW,7mph,Nonemph,30.29in,0in,Fair
20221011,8:51 AM,57°„F,45°„F,64%,CALM,0mph,Nonemph,30.31in,0in,Fair
20221011,9:51 AM,59°„F,45°„F,60%,NW,7mph,Nonemph,30.32in,0in,Fair
20221011,10:51 AM,62°„F,46°„F,56%,CALM,0mph,Nonemph,30.32in,0in,Fair
20221011,11:51 AM,65°„F,44°„F,47%,CALM,0mph,Nonemph,30.31in,0in,Fair
20221011,12:51 PM,67°„F,40°„F,37%,NNW,3mph,Nonemph,30.29in,0in,Fair
20221011,1:51 PM,69°„F,41°„F,36%,WNW,3mph,Nonemph,30.27in,0in,Fair
20221011,2:51 PM,71°„F,40°„F,32%,W,10mph,Nonemph,30.24in,0in,Fair
20221011,3:51 PM,72°„F,41°„F,33%,SW,9mph,Nonemph,30.23in,0in,Fair
20221011,4:51 PM,72°„F,42°„F,34%,SW,9mph,Nonemph,30.22in,0in,Fair
20221011,5:51 PM,68°„F,46°„F,45%,S,12mph,Nonemph,30.23in,0in,Fair
20221011,6:51 PM,65°„F,50°„F,58%,S,10mph,Nonemph,30.23in,0in,Fair
20221011,7:51 PM,63°„F,52°„F,67%,S,8mph,Nonemph,30.24in,0in,Fair
20221011,8:51 PM,64°„F,52°„F,65%,SSW,7mph,Nonemph,30.24in,0in,Fair
20221011,9:51 PM,64°„F,49°„F,58%,SW,7mph,Nonemph,30.25in,0in,Fair
20221011,10:51 PM,63°„F,47°„F,56%,SW,5mph,Nonemph,30.25in,0in,Fair
20221011,11:51 PM,64°„F,45°„F,50%,SW,6mph,Nonemph,30.24in,0in,Fair
20221012,12:51 AM,64°„F,43°„F,46%,SW,8mph,Nonemph,30.24in,0in,Fair
20221012,1:51 AM,63°„F,43°„F,48%,SW,7mph,Nonemph,30.24in,0in,Fair
20221012,2:51 AM,62°„F,43°„F,50%,CALM,0mph,Nonemph,30.24in,0in,Fair
20221012,3:51 AM,60°„F,42°„F,51%,CALM,0mph,Nonemph,30.22in,0in,Fair
20221012,4:51 AM,59°„F,42°„F,53%,CALM,0mph,Nonemph,30.23in,0in,Fair
20221012,5:51 AM,59°„F,42°„F,53%,SSW,5mph,Nonemph,30.23in,0in,Fair
20221012,6:51 AM,59°„F,42°„F,53%,CALM,0mph,Nonemph,30.24in,0in,Fair
20221012,7:51 AM,60°„F,42°„F,51%,CALM,0mph,Nonemph,30.23in,0in,Fair
20221012,8:51 AM,64°„F,43°„F,46%,CALM,0mph,Nonemph,30.23in,0in,Partly Cloudy
20221012,9:51 AM,67°„F,42°„F,40%,CALM,0mph,Nonemph,30.23in,0in,Mostly Cloudy
20221012,10:51 AM,67°„F,38°„F,34%,SW,7mph,Nonemph,30.22in,0in,Mostly Cloudy
20221012,11:51 AM,69°„F,39°„F,33%,WSW,10mph,Nonemph,30.21in,0in,Mostly Cloudy
20221012,12:51 PM,70°„F,40°„F,33%,SW,12mph,Nonemph,30.19in,0in,Mostly Cloudy
20221012,1:51 PM,70°„F,44°„F,39%,S,14mph,Nonemph,30.16in,0in,Mostly Cloudy
20221012,2:51 PM,69°„F,42°„F,38%,S,16mph,Nonemph,30.13in,0in,Mostly Cloudy
20221012,3:51 PM,67°„F,45°„F,45%,S,16mph,25mph,30.11in,0in,Mostly Cloudy
20221012,4:51 PM,66°„F,49°„F,54%,S,20mph,25mph,30.1in,0in,Mostly Cloudy
20221012,5:51 PM,64°„F,51°„F,63%,S,16mph,22mph,30.08in,0in,Mostly Cloudy
20221012,6:51 PM,64°„F,51°„F,63%,S,14mph,22mph,30.08in,0in,Mostly Cloudy
20221012,7:51 PM,64°„F,51°„F,63%,S,14mph,Nonemph,30.08in,0in,Mostly Cloudy
20221012,8:51 PM,63°„F,52°„F,67%,S,9mph,Nonemph,30.08in,0in,Mostly Cloudy
20221012,9:51 PM,62°„F,53°„F,72%,S,9mph,Nonemph,30.08in,0in,Mostly Cloudy
20221012,10:51 PM,62°„F,55°„F,78%,S,6mph,Nonemph,30.06in,0in,Mostly Cloudy
20221012,11:51 PM,62°„F,56°„F,80%,S,6mph,Nonemph,30.05in,0in,Mostly Cloudy
20221013,12:51 AM,62°„F,56°„F,80%,S,7mph,Nonemph,30.03in,0in,Mostly Cloudy
20221013,1:51 AM,62°„F,56°„F,80%,SSW,3mph,Nonemph,30.02in,0in,Mostly Cloudy
20221013,2:51 AM,62°„F,56°„F,80%,ESE,5mph,Nonemph,29.98in,0in,Mostly Cloudy
20221013,3:51 AM,63°„F,56°„F,78%,SE,6mph,Nonemph,29.96in,0in,Cloudy
20221013,4:51 AM,63°„F,56°„F,78%,SE,5mph,Nonemph,29.93in,0in,Partly Cloudy
20221013,5:51 AM,63°„F,58°„F,84%,SSE,7mph,Nonemph,29.92in,0in,Mostly Cloudy
20221013,6:51 AM,64°„F,60°„F,87%,S,9mph,Nonemph,29.92in,0in,Cloudy
20221013,7:51 AM,65°„F,59°„F,81%,S,10mph,Nonemph,29.9in,0in,Mostly Cloudy
20221013,8:51 AM,67°„F,57°„F,70%,S,12mph,Nonemph,29.89in,0in,Mostly Cloudy
20221013,9:51 AM,68°„F,57°„F,68%,S,13mph,23mph,29.88in,0in,Mostly Cloudy
20221013,10:51 AM,69°„F,60°„F,73%,SSE,17mph,25mph,29.87in,0in,Cloudy
20221013,11:51 AM,70°„F,58°„F,65%,SSE,18mph,29mph,29.85in,0in,Cloudy
20221013,12:51 PM,70°„F,56°„F,61%,S,20mph,29mph,29.84in,0in,Cloudy
20221013,1:51 PM,68°„F,61°„F,78%,SE,12mph,Nonemph,29.8in,0.01in,Light Rain
20221013,2:51 PM,70°„F,61°„F,73%,SE,12mph,22mph,29.78in,0.0in,Cloudy
20221013,3:51 PM,70°„F,62°„F,76%,S,13mph,17mph,29.77in,0in,Cloudy
20221013,4:51 PM,70°„F,62°„F,76%,SSE,13mph,18mph,29.75in,0in,Cloudy
20221013,5:31 PM,69°„F,62°„F,78%,SSW,10mph,20mph,29.74in,0.01in,T-Storm
20221013,5:40 PM,68°„F,63°„F,84%,S,15mph,Nonemph,29.74in,0.03in,Light Rain with Thunder
20221013,5:51 PM,68°„F,63°„F,84%,S,16mph,22mph,29.74in,0.04in,Light Rain with Thunder
20221013,6:02 PM,68°„F,64°„F,87%,S,18mph,26mph,29.74in,0.01in,Light Rain
20221013,6:51 PM,68°„F,64°„F,87%,S,14mph,25mph,29.74in,0.25in,Rain
20221013,7:14 PM,69°„F,64°„F,84%,S,12mph,Nonemph,29.74in,0.01in,Light Rain
20221013,7:24 PM,69°„F,64°„F,84%,SSE,13mph,17mph,29.74in,0.01in,Cloudy
20221013,7:51 PM,68°„F,64°„F,87%,S,13mph,23mph,29.75in,0.01in,Cloudy
20221013,8:16 PM,67°„F,64°„F,90%,S,14mph,24mph,29.75in,0.01in,Light Rain
20221013,8:51 PM,66°„F,62°„F,87%,S,15mph,Nonemph,29.74in,0.06in,Light Rain
20221013,9:51 PM,66°„F,63°„F,90%,SSE,16mph,23mph,29.73in,0.13in,Light Rain
20221013,10:27 PM,67°„F,63°„F,87%,SSE,16mph,Nonemph,29.73in,0.02in,Light Rain
20221013,10:51 PM,58°„F,55°„F,90%,NW,23mph,29mph,29.75in,0.05in,Rain / Windy
20221013,10:57 PM,57°„F,53°„F,87%,NW,21mph,28mph,29.75in,0.01in,Heavy Rain / Windy
20221013,11:05 PM,57°„F,53°„F,87%,NW,15mph,28mph,29.76in,0.07in,Heavy Rain
20221013,11:51 PM,56°„F,52°„F,87%,NW,12mph,Nonemph,29.77in,0.14in,Light Rain
20221014,12:51 AM,55°„F,52°„F,89%,NNW,14mph,Nonemph,29.78in,0.08in,Rain
20221014,1:12 AM,55°„F,51°„F,86%,NNW,10mph,Nonemph,29.78in,0.04in,Rain
20221014,1:35 AM,54°„F,51°„F,90%,NW,12mph,21mph,29.79in,0.09in,Rain
20221014,1:51 AM,54°„F,51°„F,90%,NW,13mph,26mph,29.8in,0.13in,Rain
20221014,2:24 AM,54°„F,50°„F,86%,NNW,17mph,24mph,29.81in,0.05in,Light Rain
20221014,2:44 AM,54°„F,50°„F,86%,NNW,15mph,Nonemph,29.8in,0.06in,Light Rain
20221014,2:51 AM,54°„F,49°„F,83%,NNW,13mph,21mph,29.81in,0.06in,Light Rain
20221014,3:51 AM,53°„F,50°„F,89%,N,12mph,Nonemph,29.8in,0.01in,Light Rain
20221014,4:51 AM,55°„F,50°„F,83%,NNE,10mph,Nonemph,29.78in,0.01in,Cloudy
20221014,5:51 AM,55°„F,49°„F,80%,N,10mph,Nonemph,29.76in,0in,Mostly Cloudy
20221014,6:51 AM,54°„F,48°„F,80%,N,9mph,Nonemph,29.76in,0in,Partly Cloudy
20221014,7:51 AM,55°„F,49°„F,80%,NW,10mph,Nonemph,29.8in,0in,Partly Cloudy
20221014,8:51 AM,56°„F,49°„F,77%,NW,12mph,Nonemph,29.83in,0in,Fair
20221014,9:51 AM,58°„F,49°„F,72%,NW,15mph,Nonemph,29.86in,0in,Mostly Cloudy
20221014,10:24 AM,58°„F,48°„F,70%,WNW,10mph,Nonemph,29.88in,0in,Mostly Cloudy
20221014,10:51 AM,58°„F,48°„F,70%,WNW,15mph,Nonemph,29.88in,0in,Mostly Cloudy
20221014,11:03 AM,59°„F,48°„F,67%,WNW,12mph,Nonemph,29.89in,0in,Mostly Cloudy
20221014,11:51 AM,60°„F,49°„F,67%,WNW,9mph,Nonemph,29.89in,0in,Mostly Cloudy
20221014,12:51 PM,63°„F,48°„F,58%,NW,12mph,Nonemph,29.88in,0in,Fair
20221014,1:51 PM,66°„F,45°„F,47%,NW,10mph,Nonemph,29.87in,0in,Fair
20221014,2:51 PM,67°„F,36°„F,32%,NW,13mph,Nonemph,29.86in,0in,Fair
20221014,3:51 PM,68°„F,36°„F,31%,NNW,9mph,Nonemph,29.87in,0in,Fair
20221014,4:51 PM,68°„F,35°„F,30%,NNW,7mph,Nonemph,29.88in,0in,Fair
20221014,5:51 PM,67°„F,37°„F,33%,NNW,5mph,Nonemph,29.9in,0in,Fair
20221014,6:51 PM,65°„F,37°„F,36%,CALM,0mph,Nonemph,29.92in,0in,Fair
20221014,7:51 PM,63°„F,40°„F,43%,CALM,0mph,Nonemph,29.94in,0in,Fair
20221014,8:51 PM,61°„F,41°„F,48%,CALM,0mph,Nonemph,29.95in,0in,Fair
20221014,9:51 PM,61°„F,43°„F,52%,CALM,0mph,Nonemph,29.96in,0in,Fair
20221014,10:51 PM,61°„F,42°„F,50%,SSE,3mph,Nonemph,29.97in,0in,Fair
20221014,11:51 PM,60°„F,47°„F,62%,NNW,5mph,Nonemph,29.98in,0in,Fair
20221015,12:51 AM,59°„F,47°„F,64%,NW,6mph,Nonemph,30.0in,0in,Fair
20221015,1:51 AM,58°„F,43°„F,58%,CALM,0mph,Nonemph,30.0in,0in,Fair
20221015,2:51 AM,56°„F,43°„F,62%,N,3mph,Nonemph,30.0in,0in,Fair
20221015,3:51 AM,56°„F,44°„F,64%,N,3mph,Nonemph,30.0in,0in,Fair
20221015,4:51 AM,56°„F,45°„F,67%,NW,6mph,Nonemph,30.01in,0in,Fair
20221015,5:51 AM,55°„F,45°„F,69%,CALM,0mph,Nonemph,30.02in,0in,Fair
20221015,6:51 AM,54°„F,46°„F,75%,CALM,0mph,Nonemph,30.02in,0in,Fair
20221015,7:51 AM,54°„F,46°„F,75%,NNE,3mph,Nonemph,30.02in,0in,Fair
20221015,8:51 AM,55°„F,48°„F,77%,E,3mph,Nonemph,30.04in,0in,Fair
20221015,9:51 AM,59°„F,49°„F,69%,CALM,0mph,Nonemph,30.03in,0in,Mostly Cloudy
20221015,10:51 AM,65°„F,45°„F,48%,S,8mph,Nonemph,30.02in,0in,Partly Cloudy
20221015,11:51 AM,67°„F,43°„F,42%,S,9mph,Nonemph,30.01in,0in,Fair
20221015,12:51 PM,68°„F,37°„F,32%,S,12mph,Nonemph,29.98in,0in,Fair
20221015,1:51 PM,69°„F,35°„F,29%,S,15mph,Nonemph,29.95in,0in,Fair
20221015,2:51 PM,68°„F,35°„F,30%,S,18mph,24mph,29.93in,0in,Fair
20221015,3:51 PM,68°„F,39°„F,35%,SSE,16mph,25mph,29.92in,0in,Fair
20221015,4:51 PM,67°„F,43°„F,42%,S,18mph,24mph,29.92in,0in,Fair
20221015,5:51 PM,65°„F,46°„F,50%,S,14mph,26mph,29.93in,0in,Fair
20221015,6:51 PM,64°„F,48°„F,56%,S,16mph,24mph,29.94in,0in,Fair
20221015,7:51 PM,63°„F,48°„F,58%,S,12mph,Nonemph,29.95in,0in,Fair
20221015,8:51 PM,63°„F,47°„F,56%,SSW,10mph,Nonemph,29.95in,0in,Fair
20221015,9:51 PM,63°„F,47°„F,56%,SSW,10mph,Nonemph,29.96in,0in,Fair
20221015,10:51 PM,62°„F,48°„F,60%,S,6mph,Nonemph,29.96in,0in,Fair
20221015,11:51 PM,61°„F,49°„F,64%,S,3mph,Nonemph,29.96in,0in,Fair
20221016,12:51 AM,60°„F,49°„F,67%,S,3mph,Nonemph,29.95in,0in,Partly Cloudy
20221016,1:51 AM,61°„F,49°„F,64%,SW,7mph,Nonemph,29.95in,0in,Fair
20221016,2:51 AM,58°„F,49°„F,72%,SSE,3mph,Nonemph,29.94in,0in,Fair
20221016,3:51 AM,58°„F,49°„F,72%,CALM,0mph,Nonemph,29.93in,0in,Fair
20221016,4:51 AM,59°„F,50°„F,72%,NW,8mph,Nonemph,29.92in,0in,Fair
20221016,5:51 AM,58°„F,49°„F,72%,NW,6mph,Nonemph,29.93in,0in,Fair
20221016,6:51 AM,56°„F,49°„F,77%,N,5mph,Nonemph,29.95in,0in,Fair
20221016,7:51 AM,55°„F,47°„F,74%,N,9mph,Nonemph,29.96in,0in,Partly Cloudy
20221016,8:51 AM,56°„F,46°„F,69%,N,7mph,Nonemph,29.97in,0in,Partly Cloudy
20221016,9:51 AM,57°„F,43°„F,59%,ENE,7mph,Nonemph,29.97in,0in,Mostly Cloudy
20221016,10:51 AM,58°„F,44°„F,60%,NE,5mph,Nonemph,29.96in,0in,Mostly Cloudy
20221016,11:51 AM,61°„F,43°„F,52%,ENE,3mph,Nonemph,29.95in,0in,Mostly Cloudy
20221016,12:51 PM,63°„F,42°„F,46%,NW,3mph,Nonemph,29.93in,0in,Mostly Cloudy
